Block,Lot,Building_Class,Tax_Class,Building_Count,DOF_Gross_Square_Footage,Address,BoroughName,BBL,ENERGY STAR Score,LetterScore
98,9,E1,0,1,66296,47-07 PEARSON PLACE,QUEENS,-2147483648,97,A
98,22,E1,4,1,55576,47-61 PEARSON PLACE,QUEENS,-2147483648,74,B
99,10,F5,4,1,75965,47-22 PEARSON PLACE,QUEENS,-2147483648,0,F
6757,31,D1,0,1,52830,1928 OCEAN AVENUE,BROOKLYN,-2147483648,31,D
117,1,D1,2,35,378186,50-01 39 AVENUE,QUEENS,-2147483648,50,D
119,85,E1,4,1,34000,37-20 WOODSIDE AVENUE,QUEENS,-2147483648,47,D
125,28,D4,2,1,162750,46-01 39 AVENUE,QUEENS,-2147483648,85,A
128,1,C1,2,1,27240,39-77 51 STREET,QUEENS,-2147483648,0,F
128,73,C7,2,1,28500,51-01 SKILLMAN AVENUE,QUEENS,-2147483648,75,B
6759,34,D4,2,1,80600,1580 EAST 13 STREET,BROOKLYN,-2147483648,68,C
132,67,D1,2,1,72000,49-15 SKILLMAN AVENUE,QUEENS,-2147483648,30,D
6760,7503,RM,0,1,3729,1559 EAST 13 STREET,BROOKLYN,-2147483648,0,F
6044,1,W1,0,1,382302,32-24 CORP KENNEDY STREET,QUEENS,-2147483648,96,A
139,24,D1,2,1,43800,43-10 49 STREET,QUEENS,-2147483648,32,D
140,10,O5,4,1,45000,47-01 QUEENS BOULEVARD,QUEENS,-2147483648,51,D
140,25,C1,2,1,53840,43-05 47 STREET,QUEENS,-2147483648,39,D
143,1,E1,4,1,126125,47-00 NORTHERN BOULEVARD,QUEENS,-2147483648,13,D
148,1,D1,2,1,57600,47-09 SKILLMAN AVENUE,QUEENS,-2147483648,55,C
6766,7504,R0,2,1,79281,1587 EAST 19 STREET,BROOKLYN,-2147483648,99,A
156,5,D4,2,4,250000,41-15 45 STREET,QUEENS,-2147483648,65,C
158,25,W2,0,2,12110,41-14 44 STREET,QUEENS,-2147483648,78,B
159,7501,R0,2,1,54986,41-21 42 STREET,QUEENS,-2147483648,69,C
160,29,D7,2,1,53500,43-06 46 STREET,QUEENS,-2147483648,100,A
161,20,D7,2,1,60084,43-05 44 STREET,QUEENS,-2147483648,3,D
162,19,D1,2,1,35340,43-09 43 STREET,QUEENS,-2147483648,80,B
6767,26,D1,2,1,60300,1660 EAST 21 STREET,BROOKLYN,-2147483648,91,A
162,28,D4,2,1,35340,43-10 44 STREET,QUEENS,-2147483648,77,B
165,1,C7,2,1,39575,45-59 45 STREET,QUEENS,-2147483648,9,D
168,1,D7,2,1,89781,43-09 47 AVENUE,QUEENS,-2147483648,62,C
169,1,D7,2,1,80880,42-09 47 AVENUE,QUEENS,-2147483648,59,C
170,1,D4,2,1,75024,47-37 45 STREET,QUEENS,-2147483648,67,C
178,25,D4,2,8,235000,48-10 43 STREET,QUEENS,-2147483648,69,C
6775,25,D1,2,1,55080,1648 EAST 13 STREET,BROOKLYN,-2147483648,64,C
183,299,E9,4,1,168400,39-15 SKILLMAN AVENUE,QUEENS,-2147483648,12,D
184,37,D4,2,1,74664,41-42 42 STREET,QUEENS,-2147483648,80,B
185,1,W1,0,1,84480,40-01 43 AVENUE,QUEENS,-2147483648,46,D
185,17,D1,2,1,79000,41-11 40 STREET,QUEENS,-2147483648,40,D
198,11,D4,2,1,48000,47-39 40 STREET,QUEENS,-2147483648,23,D
198,19,D4,2,1,48000,47-25 40 STREET,QUEENS,-2147483648,53,D
6780,39,D1,2,1,44000,1719 QUENTIN ROAD,BROOKLYN,-2147483648,34,D
6780,44,C1,2,1,31000,1701 QUENTIN ROAD,BROOKLYN,-2147483648,47,D
6780,50,D1,2,1,45000,1671 EAST 17 STREET,BROOKLYN,-2147483648,45,D
200,30,C7,2,1,35700,47-07 39 STREET,QUEENS,-2147483648,18,D
201,1,D1,2,1,93000,41-15 50 AVENUE,QUEENS,-2147483648,81,B
6781,27,D1,2,1,50400,1656 EAST 19 STREET,BROOKLYN,-2147483648,89,A
6781,40,D1,2,1,64300,1811 QUENTIN ROAD,BROOKLYN,-2147483648,53,D
6781,50,D1,2,1,60500,1675 EAST 18 STREET,BROOKLYN,-2147483648,51,D
6121,1,W1,0,2,78588,214-33 35 AVENUE,QUEENS,-2147483648,81,B
6784,16,D1,2,1,44600,1680 EAST 22 STREET,BROOKLYN,-2147483648,79,B
209,42,D4,2,1,29754,50-22 40 STREET,QUEENS,-2147483648,74,B
214,238,O5,4,1,29577,33-22 NORTHERN BOULEVARD,QUEENS,-2147483648,59,C
229,11,E1,4,1,30000,47-42 37 STREET,QUEENS,-2147483648,70,B
229,13,F4,4,1,42000,47-27 36 STREET,QUEENS,-2147483648,80,B
6792,15,C1,2,1,47000,2992 NOSTRAND AVENUE,BROOKLYN,-2147483648,100,A
237,1,E1,4,1,256000,48-49 35 STREET,QUEENS,-2147483648,55,C
239,60,O6,4,1,246835,30-30 NORTHERN BOULEVARD,QUEENS,-2147483648,90,A
251,1,F1,4,1,91100,47-51 33 STREET,QUEENS,-2147483648,78,B
255,16,W4,4,1,75000,48-40 34 STREET,QUEENS,-2147483648,37,D
268,1,D6,2,2,275731,4430 PURVES STREET,QUEENS,-2147483648,0,F
6795,28,D1,2,1,40000,1746 EAST 13 STREET,BROOKLYN,-2147483648,59,C
275,7501,RS,0,1,166432,31-11 THOMSON AVENUE,QUEENS,-2147483648,33,D
6795,34,D1,2,1,64400,1776 EAST 13 STREET,BROOKLYN,-2147483648,60,C
288,5,F9,4,1,28305,31-35 31 PLACE,QUEENS,-2147483648,0,F
6795,40,D1,2,1,40688,1780 EAST 13 STREET,BROOKLYN,-2147483648,57,C
290,1,E9,0,1,30228,49-32 31 STREET,QUEENS,-2147483648,0,F
290,25,E1,4,1,113626,49-29 30 PLACE,QUEENS,-2147483648,39,D
315,1,E1,4,1,26637,33-02 11 STREET,QUEENS,-2147483648,27,D
4950,48,K4,4,1,32908,32-02 LINDEN PLACE,QUEENS,-2147483648,0,F
318,15,E1,4,1,27950,33-51 11 STREET,QUEENS,-2147483648,5,D
318,22,E1,4,1,27225,33-33 11 STREET,QUEENS,-2147483648,1,D
323,14,I9,4,1,47713,34-25 VERNON BOULEVARD,QUEENS,-2147483648,0,F
4954,7501,R0,2,1,30104,32-36 UNION STREET,QUEENS,-2147483648,83,B
4957,44,D6,2,1,54600,139-29 34 ROAD,QUEENS,-2147483648,2,D
4958,55,M1,4,1,28728,135-25 NORTHERN BOULEVARD,QUEENS,-2147483648,0,F
4959,37,H2,4,1,56903,137-07 NORTHERN BOULEVARD,QUEENS,-2147483648,26,D
4960,7502,R0,2,1,31691,136-16 35 AVENUE,QUEENS,-2147483648,54,D
6800,4,D1,2,1,64000,1718 QUENTIN ROAD,BROOKLYN,-2147483648,61,C
6800,16,D4,2,1,52000,1730 EAST 18 STREET,BROOKLYN,-2147483648,61,C
4971,7503,R0,2,1,39091,36-27 PRINCE STREET,QUEENS,-2147483648,0,F
341,21,D1,2,1,35568,35-03 29 STREET,QUEENS,-2147483648,38,D
343,1,W1,0,1,113500,36-41 28 STREET,QUEENS,-2147483648,98,A
4972,7502,R0,2,1,96902,37-12 PRINCE STREET,QUEENS,-2147483648,87,A
4972,7503,R0,2,1,36135,133-12 37 AVENUE,QUEENS,-2147483648,0,F
4972,7504,R0,2,1,431449,133-27 39 AVENUE,QUEENS,-2147483648,48,D
343,24,D1,2,1,78660,28-20 36 AVENUE,QUEENS,-2147483648,68,C
344,1,W1,0,2,64000,25-05 37 AVENUE,QUEENS,-2147483648,55,C
6800,43,C1,2,1,32800,1800 EAST 18 STREET,BROOKLYN,-2147483648,47,D
4976,3,K2,4,1,27000,39-12 MAIN STREET,QUEENS,-2147483648,0,F
4977,90,D6,2,1,71600,136-45 37 AVENUE,QUEENS,-2147483648,65,C
4977,7501,R0,2,1,87612,136-75 37 AVENUE,QUEENS,-2147483648,38,D
4977,7502,R0,2,1,38036,36-17 MAIN STREET,QUEENS,-2147483648,0,F
4977,7503,R0,2,1,93633,136-33 37 AVENUE,QUEENS,-2147483648,80,B
6216,1,D4,2,1,109200,209-10 41 AVENUE,QUEENS,-2147483648,61,C
4980,24,O5,4,1,44850,136-52 39 AVENUE,QUEENS,-2147483648,0,F
4980,7502,R0,2,1,31594,136-40 39 AVENUE,QUEENS,-2147483648,40,D
6802,36,D4,2,1,68000,2234 OCEAN AVENUE,BROOKLYN,-2147483648,63,C
6802,41,D1,2,1,69000,2246 OCEAN AVENUE,BROOKLYN,-2147483648,85,A
6802,46,C1,2,1,42000,2258 OCEAN AVENUE,BROOKLYN,-2147483648,100,A
4981,7501,R0,2,1,116100,140-55 34 AVENUE,QUEENS,-2147483648,72,B
363,1,W1,0,2,82000,37-15 13 STREET,QUEENS,-2147483648,65,C
6227,88,D4,2,1,73000,210-50 41 AVENUE,QUEENS,-2147483648,77,B
6233,34,C1,2,1,26250,38-24 213 STREET,QUEENS,-2147483648,100,A
370,7501,R0,2,1,31486,37-34 29 STREET,QUEENS,-2147483648,69,C
4994,51,D4,2,1,130500,34-20 PARSONS BOULEVARD,QUEENS,-2147483648,100,A
6238,1,K2,4,1,40736,38-39 BELL BOULEVARD,QUEENS,-2147483648,15,D
4995,1,D1,2,1,191330,34-15 PARSONS BOULEVARD,QUEENS,-2147483648,73,B
4995,34,D6,2,1,47516,145-16 34 AVENUE,QUEENS,-2147483648,43,D
6241,20,C9,2,1,28648,39-06 CORPORAL STONE STREET,QUEENS,-2147483648,50,D
389,33,H3,4,1,44903,23-15 39 AVENUE,QUEENS,-2147483648,0,F
4999,33,D4,2,1,59300,149-43 35 AVENUE,QUEENS,-2147483648,9,D
5002,42,D4,2,2,117420,139-50 35 AVENUE,QUEENS,-2147483648,46,D
5002,46,I6,4,1,87106,139-66 35 AVENUE,QUEENS,-2147483648,78,B
5003,15,D4,2,1,35880,144-16 35 AVENUE,QUEENS,-2147483648,0,F
5005,6,C1,2,1,32180,35-19 147 STREET,QUEENS,-2147483648,21,D
5005,15,D1,2,1,60125,35-07 147 STREET,QUEENS,-2147483648,0,F
5005,64,D1,2,1,90180,147-15 NORTHERN BOULEVARD,QUEENS,-2147483648,84,B
5005,7501,R0,2,1,78792,147-20 35 AVENUE,QUEENS,-2147483648,85,A
5007,1,D4,2,1,135480,149-35 NORTHERN BOULEVARD,QUEENS,-2147483648,94,A
5010,63,D1,2,1,111444,36-40 BOWNE STREET,QUEENS,-2147483648,48,D
5010,7501,R0,2,1,37255,36-41 UNION STREET,QUEENS,-2147483648,38,D
407,37,H3,4,1,58749,40-34 CRESCENT STREET,QUEENS,-2147483648,64,C
5011,7504,R0,2,1,92504,142-38 37 AVENUE,QUEENS,-2147483648,94,A
5012,21,D7,2,1,64612,36-11 BOWNE STREET,QUEENS,-2147483648,98,A
409,1,E1,4,1,112000,22-19 41 AVENUE,QUEENS,-2147483648,79,B
5013,31,D1,2,1,43000,37-04 PARSONS BOULEVARD,QUEENS,-2147483648,83,B
410,19,F1,4,1,52000,21-02 40 AVENUE,QUEENS,-2147483648,97,A
410,25,F1,4,1,43588,21-22 40 AVENUE,QUEENS,-2147483648,100,A
5015,54,I6,4,1,59400,144-61 38 AVENUE,QUEENS,-2147483648,30,D
414,121,D9,2,1,76000,41-24 24 STREET,QUEENS,-2147483648,85,A
418,7501,R0,2,1,203184,29-11 QUEENS PLAZA NORTH,QUEENS,-2147483648,35,D
424,29,H3,4,1,31500,42-24 CRESCENT STREET,QUEENS,-2147483648,0,F
425,1,D6,2,1,390824,23-01 42 ROAD,QUEENS,-2147483648,100,A
429,3,E1,4,1,76000,24-01 43 AVENUE,QUEENS,-2147483648,80,B
5019,11,K4,4,1,50800,136-12 ROOSEVELT AVENUE,QUEENS,-2147483648,27,D
432,5,H2,4,1,73643,27-45 JACKSON AVENUE,QUEENS,-2147483648,4,D
439,27,F1,4,1,27000,21-24 44 AVENUE,QUEENS,-2147483648,0,F
5020,17,D1,2,1,58720,142-24 38 AVENUE,QUEENS,-2147483648,9,D
5020,7502,R0,2,1,58334,142-18 38 AVENUE,QUEENS,-2147483648,67,C
5020,7503,R0,2,1,64286,142-28 38 AVENUE,QUEENS,-2147483648,0,F
443,14,E1,4,1,112447,12-12 43 AVENUE,QUEENS,-2147483648,15,D
5021,31,D7,2,1,89634,142-41 41 AVENUE,QUEENS,-2147483648,97,A
5022,18,D7,2,1,91000,143-18 38 AVENUE,QUEENS,-2147483648,51,D
5022,31,M1,4,1,34560,38-20 PARSONS BOULEVARD,QUEENS,-2147483648,70,B
446,10,F9,4,1,50000,11-49 44 ROAD,QUEENS,-2147483648,2,D
446,30,E1,4,1,36000,44-01 11 STREET,QUEENS,-2147483648,0,F
5023,18,D4,2,1,87147,143-30 ROOSEVELT AVENUE,QUEENS,-2147483648,22,D
5024,19,D1,2,1,62367,144-20 38 AVENUE,QUEENS,-2147483648,59,C
447,13,O5,4,1,40000,11-11 44 DRIVE,QUEENS,-2147483648,61,C
5024,24,D4,2,4,151084,144-40 38 AVENUE,QUEENS,-2147483648,75,B
5024,80,D1,2,1,128901,144-25 ROOSEVELT AVENUE,QUEENS,-2147483648,50,D
5024,7504,R0,2,1,28378,38-22 147 STREET,QUEENS,-2147483648,58,C
458,83,E1,4,1,41400,42-45 12 STREET,QUEENS,-2147483648,0,F
459,23,F1,4,1,26191,11-02 QUEENS PLAZA SOUTH,QUEENS,-2147483648,0,F
470,1,D1,2,12,362400,40-01 VERNON BOULEVARD,QUEENS,-2147483648,0,F
470,100,D7,2,10,354750,40-01 10 STREET,QUEENS,-2147483648,0,F
470,200,D1,2,12,362400,40-01 12 STREET,QUEENS,-2147483648,0,F
6284,7501,R0,2,1,49417,213-02 42 AVENUE,QUEENS,-2147483648,40,D
5032,16,K6,4,1,65422,150-24 NORTHERN BOULEVARD,QUEENS,-2147483648,19,D
504,7501,R0,2,1,55575,30-85 VERNON BOULEVARD,QUEENS,-2147483648,9,D
6301,16,C7,2,1,51150,214-32 43 AVENUE,QUEENS,-2147483648,22,D
6817,30,C1,2,1,28200,1860 EAST 12 STREET,BROOKLYN,-2147483648,32,D
5042,7501,R0,2,1,108695,133-36 41 ROAD,QUEENS,-2147483648,86,A
5042,7504,R0,2,1,125348,133-47 SANFORD AVENUE,QUEENS,-2147483648,68,C
5046,45,D1,2,1,44051,142-09 BARCLAY AVENUE,QUEENS,-2147483648,57,C
5048,25,D1,2,1,56000,143-48 41 AVENUE,QUEENS,-2147483648,94,A
5048,29,D3,2,1,58282,41-08 PARSONS BOULEVARD,QUEENS,-2147483648,100,A
5050,1,D1,2,1,45500,144-03 BARCLAY AVENUE,QUEENS,-2147483648,12,D
5050,7503,R0,2,1,26300,144-77 BARCLAY AVENUE,QUEENS,-2147483648,82,B
5051,20,D4,2,3,108239,144-41 SANFORD AVENUE,QUEENS,-2147483648,58,C
5051,27,W1,0,1,118950,144-80 BARCLAY AVENUE,QUEENS,-2147483648,81,B
6819,1,D1,2,1,88356,1310 AVENUE R,BROOKLYN,-2147483648,64,C
5051,7501,R0,2,1,38680,144-28 BARCLAY AVENUE,QUEENS,-2147483648,86,A
528,50,D4,2,7,444115,33-43 14 STREET,QUEENS,-2147483648,85,A
534,15,D4,2,1,28704,14-17 31 AVENUE,QUEENS,-2147483648,0,F
5066,7504,R0,2,2,197389,41-02 DELONG STREET,QUEENS,-2147483648,93,A
537,14,W1,0,1,91254,14-02 29 AVENUE,QUEENS,-2147483648,91,A
5102,7503,R0,2,1,46568,132-06 MAPLE AVENUE,QUEENS,-2147483648,29,D
539,39,D6,2,1,31578,27-34 21 STREET,QUEENS,-2147483648,6,D
539,41,D9,2,1,41381,27-40 21 STREET,QUEENS,-2147483648,93,A
6826,66,D1,2,1,44880,2325 OCEAN AVENUE,BROOKLYN,-2147483648,62,C
6826,70,D4,2,1,67000,2301 OCEAN AVENUE,BROOKLYN,-2147483648,70,B
6826,77,D1,2,1,96600,2285 OCEAN AVENUE,BROOKLYN,-2147483648,79,B
549,7501,R0,2,1,34821,21-24 30 AVENUE,QUEENS,-2147483648,3,D
5121,11,D1,2,1,48600,41-63 FRAME PLACE,QUEENS,-2147483648,0,F
5121,17,D7,2,1,130548,133-24 SANFORD AVENUE,QUEENS,-2147483648,20,D
549,7502,R0,2,1,58269,30-11 21 STREET,QUEENS,-2147483648,56,C
5122,29,D4,2,1,147897,134-54 MAPLE AVENUE,QUEENS,-2147483648,32,D
5123,4,D1,2,1,89367,134-14 FRANKLIN AVENUE,QUEENS,-2147483648,56,C
552,22,D6,2,1,33500,21-16 31 AVENUE,QUEENS,-2147483648,0,F
5125,7502,R0,2,1,77943,43-18 MAIN STREET,QUEENS,-2147483648,26,D
5125,7503,R0,2,1,28262,134-40 CHERRY AVENUE,QUEENS,-2147483648,0,F
5134,24,D4,2,1,85336,136-30 SANFORD AVENUE,QUEENS,-2147483648,46,D
5134,7502,R0,2,1,126367,136-17 MAPLE AVENUE,QUEENS,-2147483648,48,D
5135,17,D1,2,1,72303,136-42 MAPLE AVENUE,QUEENS,-2147483648,100,A
5136,8,D7,2,1,200476,42-45 MAIN STREET,QUEENS,-2147483648,23,D
5137,67,D4,2,1,226136,43-10 KISSENA BOULEVARD,QUEENS,-2147483648,27,D
5137,7503,R0,2,1,122097,42-31 COLDEN STREET,QUEENS,-2147483648,77,B
5145,1,D1,2,1,65338,44-35 COLDEN STREET,QUEENS,-2147483648,84,B
5145,86,D6,2,1,104949,137-39 45 AVENUE,QUEENS,-2147483648,85,A
5146,27,D4,2,1,77822,137-40 45 AVENUE,QUEENS,-2147483648,73,B
573,32,P9,4,1,31450,25-18 ASTORIA BOULEVARD,QUEENS,-2147483648,0,F
573,46,D7,2,1,25920,27-10 ASTORIA BOULEVARD,QUEENS,-2147483648,91,A
575,15,C1,2,1,41310,28-28 29 STREET,QUEENS,-2147483648,47,D
576,5,D1,2,1,34000,25-31 30 ROAD,QUEENS,-2147483648,77,B
576,7501,R0,2,1,152204,30-06 28 STREET,QUEENS,-2147483648,95,A
577,5,C1,2,1,46000,25-19 30 DRIVE,QUEENS,-2147483648,0,F
577,19,C1,2,1,53796,30-49 CRESCENT STREET,QUEENS,-2147483648,79,B
577,40,C1,2,1,31135,25-40 30 ROAD,QUEENS,-2147483648,57,C
578,1,D1,2,1,35764,25-35 31 AVENUE,QUEENS,-2147483648,68,C
578,6,C1,0,4,49386,25-21 31 AVENUE,QUEENS,-2147483648,85,A
579,18,D4,2,1,92250,31-85 CRESCENT STREET,QUEENS,-2147483648,68,C
579,36,D1,2,1,100400,31-35 CRESCENT STREET,QUEENS,-2147483648,91,A
5181,6,C1,2,1,49925,42-37 UNION STREET,QUEENS,-2147483648,21,D
5182,15,D1,2,1,50909,142-02 FRANKLIN AVENUE,QUEENS,-2147483648,36,D
5182,44,D1,2,1,104000,140-37 ASH AVENUE,QUEENS,-2147483648,22,D
5182,62,C1,2,1,28000,140-25 ASH AVENUE,QUEENS,-2147483648,1,D
5182,7502,R0,2,1,170233,142-20 FRANKLIN AVENUE,QUEENS,-2147483648,40,D
584,1,D1,2,1,58200,34-50 29 STREET,QUEENS,-2147483648,0,F
6401,19,G1,4,1,164873,139-22 BOOTH MEMORIAL AVENUE,QUEENS,-2147483648,28,D
5183,55,M1,4,1,87288,143-17 FRANKLIN AVENUE,QUEENS,-2147483648,33,D
5185,54,D4,2,1,81923,140-65 BEECH AVENUE,QUEENS,-2147483648,46,D
5185,77,D4,2,1,81120,140-35 BEECH AVENUE,QUEENS,-2147483648,44,D
5186,7504,R0,2,1,30740,140-22 BEECH AVENUE,QUEENS,-2147483648,63,C
586,7501,R0,2,1,89254,29-10 BROADWAY,QUEENS,-2147483648,26,D
588,14,D1,0,1,39549,31-65 29 STREET,QUEENS,-2147483648,27,D
588,18,C1,2,1,30440,31-49 29 STREET,QUEENS,-2147483648,48,D
5200,6,D3,2,1,55689,140-16 45 AVENUE,QUEENS,-2147483648,56,C
592,8,C1,2,1,34500,30-47 29 STREET,QUEENS,-2147483648,69,C
5200,52,D6,2,2,116430,45-25 KISSENA BOULEVARD,QUEENS,-2147483648,44,D
5200,151,D3,2,1,60324,45-35 KISSENA BOULEVARD,QUEENS,-2147483648,72,B
596,7503,R0,2,1,37433,28-18 ASTORIA BOULEVARD,QUEENS,-2147483648,0,F
602,37,F4,4,1,28820,36-08 34 STREET,QUEENS,-2147483648,0,F
612,69,D1,2,1,48500,32-86 33 STREET,QUEENS,-2147483648,72,B
6854,38,C7,2,1,36520,2471 84 STREET,BROOKLYN,-2147483648,46,D
613,7502,R0,2,1,147927,31-57 31 STREET,QUEENS,-2147483648,0,F
614,57,D9,2,1,28930,31-34 33 STREET,QUEENS,-2147483648,0,F
615,69,C1,2,1,32000,30-86 32 STREET,QUEENS,-2147483648,56,C
6485,3,C6,2,24,271380,68-09 138 STREET,QUEENS,-2147483648,17,D
6493,3,C6,2,45,169678,135-01 JEWEL AVENUE,QUEENS,-2147483648,93,A
6494,3,C6,2,53,227464,69-42 JEWEL AVENUE,QUEENS,-2147483648,93,A
622,31,C1,2,1,25300,32-15 34 STREET,QUEENS,-2147483648,78,B
6507,150,W1,0,1,114369,148-20 REEVES AVENUE,QUEENS,-2147483648,64,C
627,25,D1,2,1,55000,28-16 34 STREET,QUEENS,-2147483648,88,A
5263,26,D3,2,1,57457,35-30 153 STREET,QUEENS,-2147483648,15,D
633,78,D1,0,1,50910,25-98 36 STREET,QUEENS,-2147483648,62,C
6875,32,W1,0,1,135005,2350 BENSON AVENUE,BROOKLYN,-2147483648,66,C
5275,1,K6,4,1,48585,156-10 NORTHERN BOULEVARD,QUEENS,-2147483648,0,F
639,16,W1,0,1,182842,35-02 35 AVENUE,QUEENS,-2147483648,3,D
640,4,O9,4,1,65904,35-37 36 STREET,QUEENS,-2147483648,47,D
642,1,O2,4,1,43200,34-11 35 AVENUE,QUEENS,-2147483648,0,F
6636,1,D1,0,1,125164,135-10 GRAND CENTRAL PARKWAY,QUEENS,-2147483648,96,A
6672,1,K6,4,1,29375,144-17 UNION TURNPIKE,QUEENS,-2147483648,11,D
5294,22,D4,2,1,86896,167-10 CROCHERON AVENUE,QUEENS,-2147483648,49,D
5301,33,D4,2,1,40408,170-06 CROCHERON AVENUE,QUEENS,-2147483648,15,D
645,1,O5,4,1,69000,37-11 35 AVENUE,QUEENS,-2147483648,24,D
6697,12,W1,0,2,96770,70-35 150 STREET,QUEENS,-2147483648,44,D
5311,1,C6,2,1,26933,190-05 39 AVENUE,QUEENS,-2147483648,100,A
6712,1,D7,2,1,235016,150-05 UNION TURNPIKE,QUEENS,-2147483648,100,A
6712,32,D1,2,1,55662,150-10 79 AVENUE,QUEENS,-2147483648,74,B
6715,2,C6,2,107,704500,81-26 150 STREET,QUEENS,-2147483648,26,D
654,24,C6,2,1,29328,24-75 38 STREET,QUEENS,-2147483648,52,D
654,67,C7,2,1,30132,25-12 STEINWAY STREET,QUEENS,-2147483648,82,B
5328,15,D4,2,1,30340,155-17 SANFORD AVENUE,QUEENS,-2147483648,36,D
663,37,C1,2,1,27848,28-46 41 STREET,QUEENS,-2147483648,41,D
673,16,D6,2,1,112174,34-01 STEINWAY STREET,QUEENS,-2147483648,0,F
6741,6,O2,4,1,41000,163-03 HORACE HARDING EXPWY,QUEENS,-2147483648,54,D
690,1,C1,2,1,36500,42-15 34 AVENUE,QUEENS,-2147483648,19,D
6792,50,D1,2,1,65507,155-25 71 AVENUE,QUEENS,-2147483648,76,B
6797,54,D6,2,1,209525,159-10 71 AVENUE,QUEENS,-2147483648,49,D
6810,52,W2,4,1,36278,76-16 PARSONS BOULEVARD,QUEENS,-2147483648,79,B
704,27,D1,2,1,46000,34-06 45 STREET,QUEENS,-2147483648,67,C
717,9,C7,2,1,27600,24-47 44 STREET,QUEENS,-2147483648,41,D
722,38,D7,2,1,55840,32-06 47 STREET,QUEENS,-2147483648,46,D
6853,6,D1,2,1,58089,80-25 PARSONS BOULEVARD,QUEENS,-2147483648,58,C
736,2,D1,2,5,292000,50-10 BROADWAY,QUEENS,-2147483648,0,F
748,8,K8,4,1,76195,50-01 NORTHERN BOULEVARD,QUEENS,-2147483648,41,D
5518,1,K4,4,1,40000,194-08 NORTHERN BOULEVARD,QUEENS,-2147483648,75,B
755,29,E1,0,1,6720,49-04 19 AVENUE,QUEENS,-2147483648,78,B
5520,1,M1,4,1,34780,196-02 NORTHERN BOULEVARD,QUEENS,-2147483648,78,B
769,7501,R0,2,1,364390,45-02 DITMARS BOULEVARD,QUEENS,-2147483648,79,B
5541,5,K4,4,1,61410,45-64 FRANCIS LEWIS BOULEVARD,QUEENS,-2147483648,66,C
775,23,F2,4,1,51900,45-10 19 AVENUE,QUEENS,-2147483648,0,F
791,16,E1,0,1,15120,18-39 42 STREET,QUEENS,-2147483648,1,D
5740,139,C6,2,128,229508,163-62 17 AVENUE,QUEENS,-2147483648,81,B
7045,7501,R0,2,1,67162,3602 MERMAID AVENUE,BROOKLYN,-2147483648,6,D
7051,33,D9,2,2,217140,2954 WEST 29 STREET,BROOKLYN,-2147483648,99,A
7067,54,H3,4,1,42186,183-31 HORACE HARDING EXPWY,QUEENS,-2147483648,58,C
7067,63,H3,4,1,57217,183-15 HORACE HARDING EXPWY,QUEENS,-2147483648,72,B
7054,45,W1,0,2,67840,2934 WEST 25 STREET,BROOKLYN,-2147483648,47,D
837,7501,R0,2,1,52261,31-12 24TH AVENUE,QUEENS,-2147483648,100,A
839,1,D9,2,1,178312,28-31 ASTORIA BOULEVARD,QUEENS,-2147483648,45,D
839,7503,R0,2,1,49987,27-18 HOYT AVENUE SOUTH,QUEENS,-2147483648,0,F
7058,13,D1,2,1,230836,2920 WEST 21 STREET,BROOKLYN,-2147483648,97,A
842,31,W1,0,1,57500,23-70 31 STREET,QUEENS,-2147483648,87,A
7075,41,H2,4,1,76367,61-27 186 STREET,QUEENS,-2147483648,58,C
842,7501,R0,2,1,43142,23-88 31 STREET,QUEENS,-2147483648,80,B
846,38,C7,2,1,45276,29-24 21 AVENUE,QUEENS,-2147483648,21,D
7067,1,D1,2,5,514015,3002 SURF AVENUE,BROOKLYN,-2147483648,0,F
7068,14,N2,4,1,174788,2802 SURF AVENUE,BROOKLYN,-2147483648,24,D
7070,120,I7,4,1,40344,2316 SURF AVENUE,BROOKLYN,-2147483648,11,D
7070,148,I6,4,2,106000,2301 BOARDWALK WEST,BROOKLYN,-2147483648,6,D
7117,3,D9,2,23,1228778,188-02 64 AVENUE,QUEENS,-2147483648,42,D
7117,6,C9,2,27,410788,194-05 67 AVENUE,QUEENS,-2147483648,42,D
7128,10,W1,0,1,115000,195-61 PECK AVENUE,QUEENS,-2147483648,98,A
880,1,W1,0,1,108500,21-21 DITMARS BOULEVARD,QUEENS,-2147483648,48,D
884,65,I6,4,1,159582,26-13 21 STREET,QUEENS,-2147483648,58,C
885,1,D1,2,1,127338,26 27 AVENUE,QUEENS,-2147483648,84,B
5865,50,W1,0,2,180000,18-25 212 STREET,QUEENS,-2147483648,58,C
890,91,D1,2,1,50100,23-06 21 STREET,QUEENS,-2147483648,54,D
5938,7,D4,2,10,324261,18-15 215 STREET,QUEENS,-2147483648,39,D
909,1,D1,2,1,136000,4-21 27 AVENUE,QUEENS,-2147483648,30,D
909,9,E1,0,1,30721,26-25 4 STREET,QUEENS,-2147483648,0,F
912,1,E1,4,1,53800,215 26 AVENUE,QUEENS,-2147483648,0,F
914,5,D9,2,1,27750,26-27 2 STREET,QUEENS,-2147483648,99,A
5958,75,D4,2,2,157080,23-45 BELL BOULEVARD,QUEENS,-2147483648,74,B
5958,100,D4,2,2,157080,23-25 BELL BOULEVARD,QUEENS,-2147483648,81,B
7089,66,C1,2,1,35600,2015 EAST 7 STREET,BROOKLYN,-2147483648,54,D
